,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
518,9,9,2,2,2,1,2,4,1,1,50,46,1.231454817390599,False
519,1,9,0,1,0,1,1,2,0,2,19,34,-7.8794411128708575,False
520,2,11,0,3,0,1,1,2,1,1,26,46,-10.76716528005371,False
521,10,5,2,0,1,1,2,3,2,0,39,36,3.196448490780959,True
522,0,10,0,2,0,1,1,2,0,1,32,37,-2.8621511332825094,False
523,9,3,3,0,2,0,2,3,0,1,53,32,7.661066478684994,True
524,8,8,1,1,1,1,3,3,0,1,23,39,-9.489848984786654,False
525,7,8,0,1,0,2,3,1,0,2,31,33,-0.5224480477282185,False
526,11,4,3,0,2,0,3,1,1,0,44,33,6.378377615752797,True
527,4,7,0,2,0,2,0,5,0,2,41,47,-1.765297092275631,False
528,9,4,1,0,0,1,4,0,0,2,59,44,1.5714530049179487,True
529,1,10,0,4,1,0,1,5,0,1,48,54,-4.283531016018685,False
530,2,10,0,2,0,1,2,2,0,1,18,20,-2.1280312855635515,False
531,5,8,0,1,1,1,2,3,0,2,27,40,-7.5465782964743795,False
532,2,10,0,2,0,1,0,2,1,1,16,35,-14.695528508696892,False
533,2,10,0,2,0,1,0,3,0,2,21,33,-10.867591945730005,False
534,10,4,2,0,1,0,3,1,0,1,45,36,7.335192433944236,True
535,9,3,1,0,0,1,3,1,1,0,34,23,4.798403400629134,True
536,0,10,0,4,0,1,0,3,0,2,21,48,-9.404687065401532,False
537,10,6,3,1,2,0,4,1,0,2,41,27,3.5314088374929824,True
538,1,11,0,3,0,0,0,2,0,2,13,33,-12.565647648781571,False
539,8,9,1,1,1,0,1,1,0,1,40,24,6.184363296022198,True
540,5,11,0,3,1,1,2,3,1,0,38,23,4.1803520452172975,False
541,1,8,0,1,0,1,1,2,1,1,21,34,-8.359532666716504,False
542,4,9,0,3,0,1,1,3,0,2,49,47,-0.189760913430554,False
543,1,8,0,1,0,0,1,3,0,2,13,36,-10.764958582555899,False
544,1,11,0,4,1,1,0,2,0,1,19,40,-7.155343337216742,False
545,4,11,0,3,0,2,1,4,2,0,33,38,-2.475408898303421,False
546,3,11,0,3,0,1,2,2,0,2,30,38,-2.59737928647332,False
547,10,2,2,0,1,0,3,1,1,0,40,23,9.555580785458787,True
548,3,9,0,1,0,1,1,3,1,1,25,29,-2.9461208618364196,False
549,7,5,1,0,2,0,4,0,1,0,45,25,9.675781331148002,True
550,6,3,0,0,1,0,0,2,2,0,20,16,1.864431135648637,True
551,3,8,0,2,1,1,0,4,2,0,25,40,-6.3346906834509795,False
552,11,2,5,0,1,0,4,0,0,1,39,27,0.6550140585318189,True
553,6,4,1,0,1,0,4,0,1,0,40,24,6.576328197535247,True
554,11,1,2,0,1,0,2,2,1,0,38,22,5.438793928499216,True
555,9,2,1,0,1,0,2,0,2,0,47,25,11.107761312579537,True
556,8,2,1,0,1,0,3,0,2,0,32,13,13.980189182111154,True
557,2,8,0,1,0,1,1,3,0,2,26,39,-6.093845512836438,False
558,11,0,2,0,1,0,4,0,1,1,44,15,12.732255115944021,True
559,2,7,0,1,1,1,4,1,0,1,28,43,-9.724285273066478,False
560,1,6,0,1,0,1,0,3,0,1,11,24,-13.307689296351846,False
561,4,10,0,2,0,1,0,3,1,1,22,32,-2.5402338935910294,False
562,10,3,1,0,1,0,2,1,0,2,34,18,4.792309851063671,True
563,7,10,0,2,1,1,0,5,2,0,20,46,-11.780595615247343,False
564,5,9,0,1,0,1,3,1,2,0,25,37,-8.369642057573472,False
565,11,2,3,0,1,0,1,2,2,0,37,21,8.96475469159401,True
566,9,4,1,0,1,0,2,1,1,1,31,30,1.633634209837581,True
