,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
527,3,11,0,1,0,1,1,2,0,2,19,33,-7.3589494216113,False
528,11,4,5,0,1,0,4,1,1,0,57,39,2.1464845311278253,True
529,10,1,2,0,0,1,2,0,0,2,37,28,7.233929418176395,True
530,11,6,1,0,0,0,0,3,0,1,38,47,-3.82678385220062,True
531,11,3,4,0,1,0,3,1,0,1,38,21,6.882468133535248,True
532,4,3,0,0,0,0,4,0,1,1,54,44,0.44414815923161655,True
533,9,1,2,0,0,0,1,0,0,0,61,33,9.574007216483658,True
534,3,11,0,3,0,1,1,3,0,1,23,29,-3.9298432164200676,False
535,3,9,0,2,0,1,0,3,1,1,19,37,-7.344982835049933,False
536,2,11,0,3,0,1,1,3,1,0,27,40,-5.339651025544711,False
537,8,10,2,2,2,0,2,3,0,2,39,36,1.5746656813928936,False
538,3,11,0,4,0,2,0,4,2,0,17,39,-11.233792632582762,False
539,9,1,1,0,1,0,3,0,0,1,19,10,10.729873618737813,True
540,4,9,0,1,0,1,0,4,0,1,20,38,-8.93532367969761,False
541,9,8,2,1,1,1,1,3,0,2,31,28,2.1128443681091085,True
542,7,5,1,0,0,1,3,2,0,2,35,25,2.2861529060137755,True
543,9,1,2,0,1,0,1,2,1,0,36,20,11.516358653263232,True
544,11,1,1,0,1,0,2,0,0,1,47,37,4.535489726655484,True
545,0,11,0,2,0,1,0,4,0,2,25,43,-8.324419613582855,False
