,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
109,109,6,6,1,1,0,1,2,2,2,0,26,19,2.2037540450942004,False,grandmaster
110,110,10,2,2,0,2,0,3,0,2,0,33,21,6.431024812074057,True,grandmaster
111,111,10,2,2,0,1,0,3,0,0,1,49,30,7.419250522450014,True,grandmaster
112,112,10,3,2,0,1,0,3,2,2,0,53,36,5.8635368241317565,True,grandmaster
113,113,7,5,2,0,1,1,4,0,0,2,32,23,3.285375108074227,True,grandmaster
114,114,6,9,0,1,1,1,3,2,0,2,32,40,-3.648329494181425,False,grandmaster
115,115,11,2,1,0,1,0,4,1,2,0,34,21,5.099622868198189,True,grandmaster
116,116,8,1,1,0,1,0,0,2,1,1,37,27,8.909392224280253,True,grandmaster
117,117,2,8,0,1,0,1,1,4,2,0,20,31,-3.687918983787952,False,grandmaster
118,118,6,11,1,3,1,1,4,1,0,2,33,42,-3.036122574282807,False,grandmaster
119,119,3,10,0,2,0,2,0,4,0,2,14,43,-10.611941436566262,False,grandmaster
120,120,9,1,1,0,1,0,3,1,2,0,38,25,4.538415794922749,True,grandmaster
121,121,4,7,0,1,0,1,0,3,1,1,24,17,1.7019905252284315,False,grandmaster
122,122,10,2,2,0,1,0,4,0,1,1,36,23,8.105278175367957,True,grandmaster
123,123,2,9,0,2,0,1,2,2,1,1,14,27,-10.4421339426464,False,grandmaster
124,124,10,7,1,1,1,1,3,3,2,0,34,37,0.5665135046247869,False,grandmaster
125,125,2,9,0,1,0,1,0,3,0,2,31,38,-4.803159551184216,False,grandmaster
