,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
186,9,4,2,1,1,0,2,1,1,1,34,26,3.5418702643331343,True
187,3,10,0,1,0,1,1,2,0,2,25,38,-7.48793918254453,False
188,5,2,0,0,1,0,0,3,1,1,32,25,5.9880055129413705,True
189,9,3,1,0,1,0,2,1,1,0,46,39,6.34864405116528,True
190,0,8,0,1,0,1,1,2,0,2,10,32,-12.16144043474506,False
191,10,0,2,0,1,0,3,0,2,0,47,21,12.222507305745772,True
192,4,8,0,2,0,1,1,1,1,1,18,21,-3.83550946490859,False
193,9,1,1,0,1,0,2,1,2,0,38,21,4.641091558865931,True
194,7,4,1,0,1,0,2,3,1,1,30,25,3.3415467199587283,True
195,3,7,0,1,0,0,0,4,0,1,16,24,-8.8676267509207,False
196,9,0,3,0,1,0,3,0,2,0,23,15,5.433976097420086,True
197,1,11,0,3,0,1,2,1,1,1,29,51,-6.704348284218035,False
198,11,4,3,0,2,0,1,2,0,2,43,28,4.3344493651814275,True
199,10,0,2,0,1,0,2,1,2,0,34,6,17.33199543442938,True
200,8,5,2,0,1,0,4,0,0,2,28,29,3.444026988940486,True
201,11,0,3,0,1,0,1,3,2,0,26,16,6.047312052891293,True
202,2,10,0,3,0,2,1,2,1,1,23,34,-4.238018387782255,False
203,10,3,1,0,1,0,3,0,1,1,42,18,11.87215624719542,True
204,4,3,0,0,0,0,3,0,1,1,21,7,10.698431439753442,True
205,7,10,1,1,1,1,1,3,0,1,35,32,2.482556934736479,False
206,10,3,1,0,1,0,2,2,1,1,43,28,5.1988611572567365,True
207,9,3,1,0,1,0,3,0,2,0,26,13,9.899136798259399,True
208,7,8,1,1,0,2,2,3,0,2,34,43,-2.48912905981706,False
209,10,6,2,0,1,1,0,4,2,0,31,25,1.2372417675367942,True
210,2,10,0,2,0,1,0,3,0,2,9,31,-12.317517664627793,False
211,9,3,1,0,1,0,1,2,1,1,33,16,8.025182270125761,True
212,8,6,1,0,1,2,2,4,1,1,29,34,-2.335121289901373,True
213,5,10,0,1,0,2,0,3,0,2,15,35,-10.974013542469663,False
214,11,5,3,0,0,2,2,3,0,1,41,30,1.1816654965414841,True
215,2,6,0,0,0,0,0,4,2,0,12,35,-14.257424981774903,False
216,10,1,2,0,1,0,3,0,1,0,37,25,7.190339633003589,True
217,3,9,0,2,0,1,4,0,0,1,26,34,-0.49503227849270814,False
218,2,11,0,3,0,1,1,4,2,0,29,40,-1.8567567104306733,False
219,10,5,1,0,2,0,2,3,1,0,49,37,1.4629834831127226,True
220,9,4,1,0,3,0,5,0,2,0,41,31,5.097908386808967,True
221,11,3,3,0,2,0,4,1,1,1,35,32,0.11723673412195978,True
222,10,2,1,0,0,1,4,0,1,1,37,30,3.845410512012741,True
223,10,5,1,0,2,0,2,2,0,2,44,33,6.568468237736283,True
224,10,0,2,0,1,0,3,0,2,0,41,17,11.65506258730101,True
225,4,8,0,1,0,1,1,3,0,2,19,35,-8.867400959453327,False
226,0,10,0,2,0,1,0,3,0,2,7,27,-15.404397225916576,False
227,8,2,1,0,1,0,2,1,1,0,28,24,1.4809693842457818,True
228,9,2,2,0,0,0,3,0,2,0,35,23,4.175467666051972,True
229,10,3,2,0,1,0,4,0,1,1,34,16,7.830413196500878,True
230,10,3,2,0,2,0,0,3,2,0,42,29,2.3997932979020433,True
231,8,2,1,0,1,0,3,1,1,1,50,21,11.486969233869573,True
232,8,3,1,0,1,0,3,0,0,2,30,19,7.373163258683611,True
233,2,11,0,4,0,2,1,4,0,2,35,36,-4.195134181219608,False
234,7,2,1,0,0,0,1,2,2,0,30,20,6.801099552176893,True
235,11,3,3,0,2,0,2,1,0,2,42,21,6.24758313254106,True
236,2,10,0,2,0,1,1,3,0,2,19,31,-7.153440409893079,False
237,11,1,3,0,1,0,2,1,2,0,44,20,9.607753385603232,True
238,8,3,1,0,1,0,3,0,1,1,41,24,6.35216086773822,True
239,5,7,0,1,1,0,2,2,1,1,22,25,0.5003977707646428,False
240,2,8,0,1,0,1,3,0,0,2,36,33,-1.4341229910936732,False
241,9,1,2,0,0,1,2,1,2,0,37,15,10.480494736199852,True
242,0,10,0,2,0,1,1,3,0,2,20,28,-7.694905709674892,False
243,8,4,1,0,2,0,3,2,2,0,32,17,6.27598835193897,True
244,2,4,1,1,0,0,0,0,0,0,64,67,-0.746748490309848,False
245,4,8,0,1,1,1,0,5,2,0,23,44,-6.398008683413352,False
246,10,6,2,1,1,1,3,2,2,0,38,37,2.4855737743161868,True
247,2,10,0,3,0,3,0,4,0,2,20,28,-4.286355429380876,False
248,11,5,3,1,1,0,2,2,1,1,40,18,11.370676587139357,True
249,3,10,0,2,0,1,1,2,2,0,22,34,-5.871477702244832,False
250,9,4,2,1,1,0,2,1,1,1,34,26,3.5418702643331343,True
251,3,10,0,1,0,1,1,2,0,2,25,38,-7.48793918254453,False
252,5,2,0,0,1,0,0,3,1,1,32,25,5.9880055129413705,True
253,9,3,1,0,1,0,2,1,1,0,46,39,6.34864405116528,True
254,0,8,0,1,0,1,1,2,0,2,10,32,-12.16144043474506,False
255,10,0,2,0,1,0,3,0,2,0,47,21,12.222507305745772,True
256,4,8,0,2,0,1,1,1,1,1,18,21,-3.83550946490859,False
257,9,1,1,0,1,0,2,1,2,0,38,21,4.641091558865931,True
258,7,4,1,0,1,0,2,3,1,1,30,25,3.3415467199587283,True
259,3,7,0,1,0,0,0,4,0,1,16,24,-8.8676267509207,False
260,9,0,3,0,1,0,3,0,2,0,23,15,5.433976097420086,True
261,1,11,0,3,0,1,2,1,1,1,29,51,-6.704348284218035,False
262,11,4,3,0,2,0,1,2,0,2,43,28,4.3344493651814275,True
263,10,0,2,0,1,0,2,1,2,0,34,6,17.33199543442938,True
264,8,5,2,0,1,0,4,0,0,2,28,29,3.444026988940486,True
265,11,0,3,0,1,0,1,3,2,0,26,16,6.047312052891293,True
266,2,10,0,3,0,2,1,2,1,1,23,34,-4.238018387782255,False
267,10,3,1,0,1,0,3,0,1,1,42,18,11.87215624719542,True
268,4,3,0,0,0,0,3,0,1,1,21,7,10.698431439753442,True
269,7,10,1,1,1,1,1,3,0,1,35,32,2.482556934736479,False
270,10,3,1,0,1,0,2,2,1,1,43,28,5.1988611572567365,True
271,9,3,1,0,1,0,3,0,2,0,26,13,9.899136798259399,True
272,7,8,1,1,0,2,2,3,0,2,34,43,-2.48912905981706,False
273,10,6,2,0,1,1,0,4,2,0,31,25,1.2372417675367942,True
274,2,10,0,2,0,1,0,3,0,2,9,31,-12.317517664627793,False
275,9,3,1,0,1,0,1,2,1,1,33,16,8.025182270125761,True
276,8,6,1,0,1,2,2,4,1,1,29,34,-2.335121289901373,True
277,5,10,0,1,0,2,0,3,0,2,15,35,-10.974013542469663,False
278,11,5,3,0,0,2,2,3,0,1,41,30,1.1816654965414841,True
279,2,6,0,0,0,0,0,4,2,0,12,35,-14.257424981774903,False
