,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
206,206,11,3,3,0,2,0,4,0,2,0,29,17,5.060664658776503,True,grandmaster
207,207,4,10,1,2,2,0,2,3,0,2,25,33,-5.030655523113083,False,grandmaster
208,208,6,3,1,0,1,0,3,0,0,2,30,14,9.720595807031415,True,grandmaster
209,209,4,1,0,0,0,0,2,1,1,1,19,13,5.435650899268289,True,grandmaster
210,210,9,4,1,0,1,0,2,2,1,1,40,36,0.4774499289963216,True,grandmaster
211,211,8,11,1,1,0,1,2,2,2,0,30,34,0.2180699815076821,False,grandmaster
212,212,5,8,0,1,0,1,2,1,1,1,29,29,-0.7404703510931938,False,grandmaster
213,213,2,7,0,1,0,0,1,2,1,1,18,31,-6.420854751485393,False,grandmaster
214,214,5,5,1,0,2,0,2,1,1,1,36,26,6.162224062416271,True,grandmaster
215,215,4,7,0,1,0,2,2,1,1,1,24,28,-2.880681823393616,False,grandmaster
216,216,4,6,0,0,0,2,1,3,2,0,16,22,-8.364188650506854,False,grandmaster
217,217,7,7,1,1,1,0,3,0,0,2,33,32,-1.601832836327695,True,grandmaster
218,218,9,0,1,0,1,0,2,1,2,0,41,16,8.806341319052379,True,grandmaster
219,219,10,3,1,0,1,0,4,0,2,0,36,29,-1.7527775486663018,True,grandmaster
220,220,4,9,0,1,1,0,1,2,1,1,25,35,-3.770786185852749,False,grandmaster
221,221,2,11,0,3,0,2,0,4,0,2,16,29,-6.839030612987862,False,grandmaster
222,222,3,9,0,1,0,1,1,2,1,1,22,35,-7.904467103295637,False,grandmaster
223,223,10,7,2,1,1,1,0,4,1,1,35,33,-0.4548537551023912,True,grandmaster
224,224,7,2,2,0,1,0,2,2,2,0,42,36,0.7094898594459877,True,grandmaster
225,225,7,4,1,0,0,1,1,2,2,0,25,35,-4.523376008301291,True,grandmaster
226,226,2,11,0,4,0,2,2,2,0,2,44,49,-1.9852157851765284,False,grandmaster
227,227,4,9,0,3,0,1,1,3,1,1,27,41,-2.575834989381825,False,grandmaster
228,228,10,5,3,0,0,2,1,4,1,1,34,32,4.543193405835751,True,grandmaster
229,229,9,4,1,0,1,0,1,1,1,1,41,24,7.703257818284868,True,grandmaster
230,230,7,8,0,1,0,1,1,4,1,1,27,35,-1.2003587923087975,False,grandmaster
231,231,8,1,1,0,1,0,0,3,0,2,42,31,6.9999239891125455,True,grandmaster
232,232,9,3,1,0,0,1,4,0,1,1,31,19,2.7688760642639565,True,grandmaster
233,233,7,1,1,0,0,0,2,1,1,1,43,16,8.996649952857467,True,grandmaster
234,234,3,10,0,2,0,1,0,4,0,2,15,28,-6.786120897177476,False,grandmaster
235,235,6,3,1,0,1,0,2,1,1,1,28,15,6.745506988430925,True,grandmaster
236,236,10,3,1,0,1,0,4,0,1,1,33,20,5.048322755593979,True,grandmaster
237,237,5,7,0,1,0,2,2,3,2,0,24,41,-9.34035427636696,False,grandmaster
238,238,11,2,4,0,2,0,3,1,0,2,32,19,5.7504033178437055,True,grandmaster
239,239,2,8,0,1,0,1,1,2,1,1,10,29,-15.073545487983733,False,grandmaster
240,240,4,9,0,2,0,1,0,4,1,1,21,26,-1.8617220714351528,False,grandmaster
241,241,9,2,2,0,1,0,3,0,2,0,29,11,11.660596049285012,True,grandmaster
242,242,9,3,1,0,1,1,4,1,0,2,41,30,1.0541721162127544,True,grandmaster
243,243,7,3,1,0,1,0,3,0,2,0,32,21,9.126322149789884,True,grandmaster
244,244,2,9,0,1,0,1,0,4,1,1,29,23,4.480109608890047,False,grandmaster
245,245,7,3,1,0,1,0,1,2,1,1,32,10,15.64211423490411,True,grandmaster
246,246,2,10,0,2,0,1,1,2,1,1,34,43,-5.002026844471565,False,grandmaster
247,247,1,10,0,1,0,2,1,3,0,2,20,31,-4.611906539133422,False,grandmaster
248,248,4,11,0,5,0,3,3,3,2,0,34,36,2.9893532490949117,False,grandmaster
249,249,0,10,0,2,1,0,1,1,0,2,18,25,-2.260698354454341,False,grandmaster
250,250,11,4,2,0,2,0,1,3,0,2,33,23,5.616741675852943,True,grandmaster
251,251,11,1,2,0,2,0,3,2,2,0,31,17,7.017497745633349,True,grandmaster
252,252,5,10,0,2,0,2,3,2,0,2,32,46,-6.569815898116147,False,grandmaster
253,253,3,10,0,2,0,1,2,1,1,1,25,31,-3.629413817378044,False,grandmaster
254,254,10,5,2,0,1,0,4,1,0,2,31,31,-3.777377410818076,True,grandmaster
255,255,4,4,0,0,0,1,0,3,2,0,16,37,-13.49032402861166,False,grandmaster
256,256,7,3,0,0,0,1,2,2,1,1,45,18,8.845356947778292,True,grandmaster
257,257,11,1,3,0,2,0,3,1,2,0,45,20,9.82764788767394,True,grandmaster
258,258,4,9,0,1,0,1,2,2,1,1,19,30,-7.189912695443901,False,grandmaster
259,259,10,5,1,1,1,1,2,2,0,2,30,29,4.581939071551844,True,grandmaster
260,260,10,3,2,0,1,0,4,0,2,0,29,11,13.32909329613993,True,grandmaster
261,261,10,4,2,0,2,0,4,1,1,1,33,21,5.7597418344531945,True,grandmaster
262,262,8,2,1,0,0,1,3,1,2,0,37,23,5.554851163507699,True,grandmaster
263,263,5,9,0,1,0,1,2,1,0,2,22,32,-5.542223729755115,False,grandmaster
264,264,10,4,2,0,1,1,4,1,0,2,32,26,-0.8001468717767324,True,grandmaster
265,265,1,10,0,3,0,2,2,2,0,1,21,27,-3.1358152839335176,False,grandmaster
266,266,5,3,0,0,1,0,2,2,2,0,27,16,6.39614750021056,True,grandmaster
267,267,5,8,0,1,0,2,3,2,1,1,26,30,-5.363970632682793,False,grandmaster
268,268,1,10,0,2,0,1,2,2,0,2,17,29,-10.06771269869175,False,grandmaster
269,269,10,1,1,0,1,0,2,1,0,2,42,28,5.085339713211518,True,grandmaster
270,270,9,0,1,0,1,0,3,0,2,0,26,17,6.700322419183763,True,grandmaster
271,271,11,3,3,0,2,0,4,0,2,0,29,17,5.060664658776503,True,grandmaster
272,272,4,10,1,2,2,0,2,3,0,2,25,33,-5.030655523113083,False,grandmaster
273,273,6,3,1,0,1,0,3,0,0,2,30,14,9.720595807031415,True,grandmaster
274,274,4,1,0,0,0,0,2,1,1,1,19,13,5.435650899268289,True,grandmaster
275,275,9,4,1,0,1,0,2,2,1,1,40,36,0.4774499289963216,True,grandmaster
276,276,8,11,1,1,0,1,2,2,2,0,30,34,0.2180699815076821,False,grandmaster
277,277,5,8,0,1,0,1,2,1,1,1,29,29,-0.7404703510931938,False,grandmaster
278,278,2,7,0,1,0,0,1,2,1,1,18,31,-6.420854751485393,False,grandmaster
279,279,5,5,1,0,2,0,2,1,1,1,36,26,6.162224062416271,True,grandmaster
280,280,4,7,0,1,0,2,2,1,1,1,24,28,-2.880681823393616,False,grandmaster
281,281,4,6,0,0,0,2,1,3,2,0,16,22,-8.364188650506854,False,grandmaster
282,282,7,7,1,1,1,0,3,0,0,2,33,32,-1.601832836327695,True,grandmaster
283,283,9,0,1,0,1,0,2,1,2,0,41,16,8.806341319052379,True,grandmaster
284,284,10,3,1,0,1,0,4,0,2,0,36,29,-1.7527775486663018,True,grandmaster
285,285,4,9,0,1,1,0,1,2,1,1,25,35,-3.770786185852749,False,grandmaster
286,286,2,11,0,3,0,2,0,4,0,2,16,29,-6.839030612987862,False,grandmaster
287,287,3,9,0,1,0,1,1,2,1,1,22,35,-7.904467103295637,False,grandmaster
288,288,10,7,2,1,1,1,0,4,1,1,35,33,-0.4548537551023912,True,grandmaster
289,289,7,2,2,0,1,0,2,2,2,0,42,36,0.7094898594459877,True,grandmaster
290,290,7,4,1,0,0,1,1,2,2,0,25,35,-4.523376008301291,True,grandmaster
291,291,2,11,0,4,0,2,2,2,0,2,44,49,-1.9852157851765284,False,grandmaster
292,292,4,9,0,3,0,1,1,3,1,1,27,41,-2.575834989381825,False,grandmaster
293,293,10,5,3,0,0,2,1,4,1,1,34,32,4.543193405835751,True,grandmaster
